,itemname,kindname,countyname,marketname,yyyy,regday,price
0,[],[],평균,[],2004,01/02,"1,300"
1,[],[],평균,[],2004,01/03,"1,300"
2,[],[],평균,[],2004,01/05,"1,300"
3,[],[],평균,[],2004,01/06,"1,300"
4,[],[],평균,[],2004,01/07,"1,300"
5,[],[],평균,[],2004,01/08,"1,300"
6,[],[],평균,[],2004,01/09,"1,300"
7,[],[],평균,[],2004,01/10,"1,300"
8,[],[],평균,[],2004,01/12,"1,300"
9,[],[],평균,[],2004,01/13,"1,300"
10,[],[],평균,[],2004,01/14,"1,300"
11,[],[],평균,[],2004,01/15,"1,300"
12,[],[],평균,[],2004,01/16,"1,300"
13,[],[],평균,[],2004,01/17,"1,300"
14,[],[],평균,[],2004,01/19,"1,300"
15,[],[],평균,[],2004,01/20,"1,300"
16,[],[],평균,[],2004,01/24,"1,300"
17,[],[],평균,[],2004,01/26,"1,300"
18,[],[],평균,[],2004,01/27,"1,300"
19,[],[],평균,[],2004,01/28,"1,300"
20,[],[],평균,[],2004,01/29,"1,300"
21,[],[],평균,[],2004,01/30,"1,300"
22,[],[],평균,[],2004,01/31,"1,300"
23,[],[],평균,[],2004,02/02,"1,300"
24,[],[],평균,[],2004,02/03,"1,300"
25,[],[],평균,[],2004,02/04,"1,300"
26,[],[],평균,[],2004,02/05,"1,300"
27,[],[],평균,[],2004,02/06,"1,300"
28,[],[],평균,[],2004,02/07,"1,300"
29,[],[],평균,[],2004,02/09,"1,300"
30,[],[],평균,[],2004,02/10,"1,300"
31,[],[],평균,[],2004,02/11,"1,300"
32,[],[],평균,[],2004,02/12,"1,300"
33,[],[],평균,[],2004,02/13,"1,300"
34,[],[],평균,[],2004,02/14,"1,300"
35,[],[],평균,[],2004,02/16,"1,300"
36,[],[],평균,[],2004,02/17,"1,300"
37,[],[],평균,[],2004,02/18,"1,300"
38,[],[],평균,[],2004,02/19,"1,300"
39,[],[],평균,[],2004,02/20,"1,300"
40,[],[],평균,[],2004,02/21,"1,300"
41,[],[],평균,[],2004,02/23,"1,300"
42,[],[],평균,[],2004,02/24,"1,300"
43,[],[],평균,[],2004,02/25,"1,300"
44,[],[],평균,[],2004,02/26,"1,300"
45,[],[],평균,[],2004,02/27,"1,300"
46,[],[],평균,[],2004,02/28,"1,300"
47,[],[],평균,[],2004,03/02,"1,300"
48,[],[],평균,[],2004,03/03,"1,300"
49,[],[],평균,[],2004,03/04,"1,300"
50,[],[],평균,[],2004,03/05,"1,300"
51,[],[],평균,[],2004,03/06,"1,300"
52,[],[],평균,[],2004,03/08,"1,300"
53,[],[],평균,[],2004,03/09,"1,300"
54,[],[],평균,[],2004,03/10,"1,300"
55,[],[],평균,[],2004,03/11,"1,300"
56,[],[],평균,[],2004,03/12,"1,300"
57,[],[],평균,[],2004,03/13,"1,300"
58,[],[],평균,[],2004,03/15,"1,300"
59,[],[],평균,[],2004,03/16,"1,300"
60,[],[],평균,[],2004,03/17,"1,300"
61,[],[],평균,[],2004,03/18,"1,300"
62,[],[],평균,[],2004,03/19,"1,300"
63,[],[],평균,[],2004,03/20,"1,300"
64,[],[],평균,[],2004,03/22,"1,300"
65,[],[],평균,[],2004,03/23,"1,300"
66,[],[],평균,[],2004,03/24,"1,300"
67,[],[],평균,[],2004,03/25,"1,300"
68,[],[],평균,[],2004,03/26,"1,300"
69,[],[],평균,[],2004,03/27,"1,300"
70,[],[],평균,[],2004,03/29,"1,300"
71,[],[],평균,[],2004,03/30,"1,300"
72,[],[],평균,[],2004,03/31,"1,300"
73,[],[],평균,[],2004,04/01,"1,300"
74,[],[],평균,[],2004,04/02,"1,300"
75,[],[],평균,[],2004,04/03,"1,300"
76,[],[],평균,[],2004,04/06,"1,300"
77,[],[],평균,[],2004,04/07,"1,300"
78,[],[],평균,[],2004,04/08,"1,300"
