,itemname,kindname,countyname,marketname,yyyy,regday,price
0,[],[],평균,[],2016,01/04,"2,000"
1,[],[],평균,[],2016,01/05,"2,000"
2,[],[],평균,[],2016,01/06,"2,000"
3,[],[],평균,[],2016,01/07,"2,000"
4,[],[],평균,[],2016,01/08,"2,000"
5,[],[],평균,[],2016,01/11,"2,000"
6,[],[],평균,[],2016,01/12,"2,000"
7,[],[],평균,[],2016,01/13,"2,000"
8,[],[],평균,[],2016,01/14,"2,000"
9,[],[],평균,[],2016,01/15,"2,000"
10,[],[],평균,[],2016,01/18,"2,000"
11,[],[],평균,[],2016,01/19,"2,000"
12,[],[],평균,[],2016,01/20,"2,000"
13,[],[],평균,[],2016,01/21,"2,000"
14,[],[],평균,[],2016,01/22,"2,000"
15,[],[],평균,[],2016,01/25,"2,000"
16,[],[],평균,[],2016,01/26,"2,000"
17,[],[],평균,[],2016,01/27,"2,000"
18,[],[],평균,[],2016,01/28,"2,000"
19,[],[],평균,[],2016,01/29,"2,000"
20,[],[],평균,[],2016,02/01,"2,000"
21,[],[],평균,[],2016,02/02,"2,000"
22,[],[],평균,[],2016,02/03,"2,000"
23,[],[],평균,[],2016,02/04,"2,000"
24,[],[],평균,[],2016,02/05,"2,000"
25,[],[],평균,[],2016,02/11,"2,000"
26,[],[],평균,[],2016,02/12,"2,000"
27,[],[],평균,[],2016,02/15,"2,000"
28,[],[],평균,[],2016,02/16,"2,000"
29,[],[],평균,[],2016,02/17,"2,000"
30,[],[],평균,[],2016,02/18,"2,000"
31,[],[],평균,[],2016,02/19,"2,000"
32,[],[],평균,[],2016,02/22,"2,000"
33,[],[],평균,[],2016,02/23,"2,000"
34,[],[],평균,[],2016,02/24,"2,000"
35,[],[],평균,[],2016,02/25,"2,000"
36,[],[],평균,[],2016,02/26,"2,000"
37,[],[],평균,[],2016,02/29,"2,000"
38,[],[],평균,[],2016,03/02,"2,000"
39,[],[],평균,[],2016,03/03,"2,000"
40,[],[],평균,[],2016,03/04,"2,000"
41,[],[],평균,[],2016,03/07,"2,000"
42,[],[],평균,[],2016,03/08,"2,000"
43,[],[],평균,[],2016,03/09,"2,000"
44,[],[],평균,[],2016,03/10,"2,000"
