,itemname,kindname,countyname,marketname,yyyy,regday,price
0,[],[],평균,[],2008,01/02,"2,500"
1,[],[],평균,[],2008,01/03,"2,400"
2,[],[],평균,[],2008,01/04,"2,400"
3,[],[],평균,[],2008,01/07,"2,300"
4,[],[],평균,[],2008,01/08,"2,300"
5,[],[],평균,[],2008,01/09,"2,300"
6,[],[],평균,[],2008,01/10,"2,300"
7,[],[],평균,[],2008,01/11,"2,100"
8,[],[],평균,[],2008,01/14,"2,100"
9,[],[],평균,[],2008,01/15,"2,100"
10,[],[],평균,[],2008,01/16,"2,100"
11,[],[],평균,[],2008,01/17,"2,100"
12,[],[],평균,[],2008,01/18,"2,100"
13,[],[],평균,[],2008,01/21,"2,100"
14,[],[],평균,[],2008,01/22,"2,100"
15,[],[],평균,[],2008,01/23,"2,100"
16,[],[],평균,[],2008,01/24,"2,200"
17,[],[],평균,[],2008,01/25,"2,200"
18,[],[],평균,[],2008,01/28,"2,200"
19,[],[],평균,[],2008,01/29,"2,200"
20,[],[],평균,[],2008,01/30,"2,200"
21,[],[],평균,[],2008,01/31,"2,200"
22,[],[],평균,[],2008,02/01,"2,200"
23,[],[],평균,[],2008,02/04,"2,200"
24,[],[],평균,[],2008,02/05,"2,200"
25,[],[],평균,[],2008,02/11,"2,200"
26,[],[],평균,[],2008,02/12,"2,200"
27,[],[],평균,[],2008,02/13,"2,200"
28,[],[],평균,[],2008,02/14,"2,200"
29,[],[],평균,[],2008,02/15,"2,200"
30,[],[],평균,[],2008,02/18,"2,000"
31,[],[],평균,[],2008,02/19,"2,000"
32,[],[],평균,[],2008,02/20,"2,000"
33,[],[],평균,[],2008,02/21,"2,000"
34,[],[],평균,[],2008,02/22,"2,000"
35,[],[],평균,[],2008,02/25,"2,000"
36,[],[],평균,[],2008,02/26,"2,000"
37,[],[],평균,[],2008,02/27,"2,100"
38,[],[],평균,[],2008,02/28,"2,100"
39,[],[],평균,[],2008,02/29,"2,100"
40,[],[],평균,[],2008,03/03,"2,100"
41,[],[],평균,[],2008,03/04,"2,100"
42,[],[],평균,[],2008,03/05,"2,300"
43,[],[],평균,[],2008,03/06,"2,300"
44,[],[],평균,[],2008,03/07,"2,300"
45,[],[],평균,[],2008,03/10,"2,300"
46,[],[],평균,[],2008,03/11,"2,300"
47,[],[],평균,[],2008,03/12,"2,300"
48,[],[],평균,[],2008,03/13,"2,300"
49,[],[],평균,[],2008,03/14,"2,300"
50,[],[],평균,[],2008,03/17,"2,300"
51,[],[],평균,[],2008,03/18,"2,300"
52,[],[],평균,[],2008,03/19,"2,300"
53,[],[],평균,[],2008,03/20,"2,300"
54,[],[],평균,[],2008,03/21,"2,300"
55,[],[],평균,[],2008,03/24,"2,300"
56,[],[],평균,[],2008,03/25,"2,300"
57,[],[],평균,[],2008,03/26,"2,300"
58,[],[],평균,[],2008,03/27,"2,300"
59,[],[],평균,[],2008,03/28,"2,100"
60,[],[],평균,[],2008,03/31,"1,900"
61,[],[],평균,[],2008,04/01,"1,900"
62,[],[],평균,[],2008,04/02,"1,900"
63,[],[],평균,[],2008,04/03,"1,800"
64,[],[],평균,[],2008,04/04,"1,700"
65,[],[],평균,[],2008,04/07,"1,700"
