,itemname,kindname,countyname,marketname,yyyy,regday,price
0,[],[],평균,[],2008,01/02,800
1,[],[],평균,[],2008,01/03,800
2,[],[],평균,[],2008,01/04,800
3,[],[],평균,[],2008,01/07,800
4,[],[],평균,[],2008,01/08,800
5,[],[],평균,[],2008,01/09,800
6,[],[],평균,[],2008,01/10,800
7,[],[],평균,[],2008,01/11,800
8,[],[],평균,[],2008,01/14,800
9,[],[],평균,[],2008,01/15,800
10,[],[],평균,[],2008,01/16,800
11,[],[],평균,[],2008,01/17,800
12,[],[],평균,[],2008,01/18,800
13,[],[],평균,[],2008,01/21,800
14,[],[],평균,[],2008,01/22,800
15,[],[],평균,[],2008,01/23,800
16,[],[],평균,[],2008,01/24,800
17,[],[],평균,[],2008,01/25,800
18,[],[],평균,[],2008,01/28,800
19,[],[],평균,[],2008,01/29,800
20,[],[],평균,[],2008,01/30,800
21,[],[],평균,[],2008,01/31,800
22,[],[],평균,[],2008,02/01,800
23,[],[],평균,[],2008,02/04,800
24,[],[],평균,[],2008,02/05,800
25,[],[],평균,[],2008,02/11,800
26,[],[],평균,[],2008,02/12,800
27,[],[],평균,[],2008,02/13,800
28,[],[],평균,[],2008,02/14,800
29,[],[],평균,[],2008,02/15,800
30,[],[],평균,[],2008,02/18,800
31,[],[],평균,[],2008,02/19,800
32,[],[],평균,[],2008,02/20,800
33,[],[],평균,[],2008,02/21,800
34,[],[],평균,[],2008,02/22,800
35,[],[],평균,[],2008,02/25,800
36,[],[],평균,[],2008,02/26,800
37,[],[],평균,[],2008,02/27,800
38,[],[],평균,[],2008,02/28,800
39,[],[],평균,[],2008,02/29,800
40,[],[],평균,[],2008,03/03,800
41,[],[],평균,[],2008,03/04,800
42,[],[],평균,[],2008,03/05,800
43,[],[],평균,[],2008,03/06,800
44,[],[],평균,[],2008,03/07,800
45,[],[],평균,[],2008,03/10,800
46,[],[],평균,[],2008,03/11,800
47,[],[],평균,[],2008,03/12,800
48,[],[],평균,[],2008,03/13,800
49,[],[],평균,[],2008,03/14,800
50,[],[],평균,[],2008,03/17,800
51,[],[],평균,[],2008,03/18,800
52,[],[],평균,[],2008,03/19,800
53,[],[],평균,[],2008,03/20,800
54,[],[],평균,[],2008,03/21,800
55,[],[],평균,[],2008,03/24,800
56,[],[],평균,[],2008,03/25,800
57,[],[],평균,[],2008,03/26,800
58,[],[],평균,[],2008,03/27,800
59,[],[],평균,[],2008,03/28,800
60,[],[],평균,[],2008,03/31,800
61,[],[],평균,[],2008,04/01,800
62,[],[],평균,[],2008,04/02,800
63,[],[],평균,[],2008,04/03,900
64,[],[],평균,[],2008,04/04,900
65,[],[],평균,[],2008,04/07,900
66,[],[],평균,[],2008,04/08,900
67,[],[],평균,[],2008,04/10,900
68,[],[],평균,[],2008,04/11,900
69,[],[],평균,[],2008,04/14,900
70,[],[],평균,[],2008,04/15,900
71,[],[],평균,[],2008,04/16,900
72,[],[],평균,[],2008,04/17,900
73,[],[],평균,[],2008,04/18,900
74,[],[],평균,[],2008,04/21,900
75,[],[],평균,[],2008,04/22,900
76,[],[],평균,[],2008,04/23,900
77,[],[],평균,[],2008,04/24,900
78,[],[],평균,[],2008,04/25,900
79,[],[],평균,[],2008,04/28,900
80,[],[],평균,[],2008,04/29,900
81,[],[],평균,[],2008,04/30,900
82,[],[],평균,[],2008,05/02,900
83,[],[],평균,[],2008,05/06,900
84,[],[],평균,[],2008,05/07,900
85,[],[],평균,[],2008,05/08,900
86,[],[],평균,[],2008,05/09,900
87,[],[],평균,[],2008,05/13,900
88,[],[],평균,[],2008,05/14,900
89,[],[],평균,[],2008,05/15,900
90,[],[],평균,[],2008,05/16,900
91,[],[],평균,[],2008,05/19,900
92,[],[],평균,[],2008,05/20,900
93,[],[],평균,[],2008,05/21,900
94,[],[],평균,[],2008,05/22,900
95,[],[],평균,[],2008,05/23,900
96,[],[],평균,[],2008,05/26,900
97,[],[],평균,[],2008,05/27,900
98,[],[],평균,[],2008,05/28,900
99,[],[],평균,[],2008,05/29,900
100,[],[],평균,[],2008,05/30,900
101,[],[],평균,[],2008,06/02,900
102,[],[],평균,[],2008,06/03,900
103,[],[],평균,[],2008,06/04,"1,000"
104,[],[],평균,[],2008,06/05,"1,000"
105,[],[],평균,[],2008,06/09,"1,000"
106,[],[],평균,[],2008,06/10,"1,000"
107,[],[],평균,[],2008,06/11,"1,000"
108,[],[],평균,[],2008,06/12,"1,000"
109,[],[],평균,[],2008,06/13,"1,000"
110,[],[],평균,[],2008,06/16,"1,000"
111,[],[],평균,[],2008,06/17,"1,000"
112,[],[],평균,[],2008,06/18,"1,000"
113,[],[],평균,[],2008,06/19,"1,000"
114,[],[],평균,[],2008,06/20,"1,000"
115,[],[],평균,[],2008,06/23,"1,000"
116,[],[],평균,[],2008,06/24,"1,000"
117,[],[],평균,[],2008,06/25,"1,000"
118,[],[],평균,[],2008,06/26,"1,000"
119,[],[],평균,[],2008,06/27,"1,000"
120,[],[],평균,[],2008,06/30,"1,000"
121,[],[],평균,[],2008,07/01,"1,000"
122,[],[],평균,[],2008,07/02,"1,000"
123,[],[],평균,[],2008,07/03,"1,000"
124,[],[],평균,[],2008,07/04,"1,000"
125,[],[],평균,[],2008,07/07,"1,000"
126,[],[],평균,[],2008,07/08,"1,000"
127,[],[],평균,[],2008,07/09,"1,000"
128,[],[],평균,[],2008,07/10,"1,000"
129,[],[],평균,[],2008,07/11,"1,000"
130,[],[],평균,[],2008,07/14,"1,000"
131,[],[],평균,[],2008,07/15,"1,000"
132,[],[],평균,[],2008,07/16,"1,000"
133,[],[],평균,[],2008,07/17,"1,000"
134,[],[],평균,[],2008,07/18,"1,000"
135,[],[],평균,[],2008,07/21,"1,000"
136,[],[],평균,[],2008,07/22,"1,000"
137,[],[],평균,[],2008,07/23,"1,000"
138,[],[],평균,[],2008,07/24,"1,000"
139,[],[],평균,[],2008,07/25,"1,000"
140,[],[],평균,[],2008,07/28,"1,000"
141,[],[],평균,[],2008,07/29,"1,000"
142,[],[],평균,[],2008,07/30,"1,000"
143,[],[],평균,[],2008,07/31,"1,000"
144,[],[],평균,[],2008,08/01,"1,000"
145,[],[],평균,[],2008,08/04,"1,000"
146,[],[],평균,[],2008,08/05,"1,000"
147,[],[],평균,[],2008,08/06,"1,000"
148,[],[],평균,[],2008,08/07,"1,000"
149,[],[],평균,[],2008,08/08,"1,000"
150,[],[],평균,[],2008,08/11,"1,000"
151,[],[],평균,[],2008,08/12,"1,000"
152,[],[],평균,[],2008,08/13,"1,000"
153,[],[],평균,[],2008,08/14,"1,000"
154,[],[],평균,[],2008,08/18,"1,000"
155,[],[],평균,[],2008,08/19,"1,000"
156,[],[],평균,[],2008,08/20,"1,000"
157,[],[],평균,[],2008,08/21,"1,000"
158,[],[],평균,[],2008,08/22,"1,000"
159,[],[],평균,[],2008,08/25,"1,000"
160,[],[],평균,[],2008,08/26,"1,000"
161,[],[],평균,[],2008,08/27,"1,000"
162,[],[],평균,[],2008,08/28,"1,200"
163,[],[],평균,[],2008,08/29,"1,200"
164,[],[],평균,[],2008,09/01,"1,200"
165,[],[],평균,[],2008,09/02,"1,200"
166,[],[],평균,[],2008,09/03,"1,200"
167,[],[],평균,[],2008,09/04,"1,200"
168,[],[],평균,[],2008,09/05,"1,200"
169,[],[],평균,[],2008,09/08,"1,200"
170,[],[],평균,[],2008,09/09,"1,200"
171,[],[],평균,[],2008,09/10,"1,200"
172,[],[],평균,[],2008,09/11,"1,200"
173,[],[],평균,[],2008,09/12,"1,200"
174,[],[],평균,[],2008,09/16,"1,200"
175,[],[],평균,[],2008,09/17,"1,200"
176,[],[],평균,[],2008,09/18,"1,200"
177,[],[],평균,[],2008,09/19,"1,200"
178,[],[],평균,[],2008,09/22,"1,200"
179,[],[],평균,[],2008,09/23,"1,200"
180,[],[],평균,[],2008,09/24,"1,200"
181,[],[],평균,[],2008,09/25,"1,200"
182,[],[],평균,[],2008,09/26,"1,200"
183,[],[],평균,[],2008,09/29,"1,200"
184,[],[],평균,[],2008,09/30,"1,200"
185,[],[],평균,[],2008,10/01,"1,200"
186,[],[],평균,[],2008,10/02,"1,200"
187,[],[],평균,[],2008,10/06,"1,200"
188,[],[],평균,[],2008,10/07,"1,200"
189,[],[],평균,[],2008,10/08,"1,200"
190,[],[],평균,[],2008,10/09,"1,200"
191,[],[],평균,[],2008,10/10,"1,200"
192,[],[],평균,[],2008,10/13,"1,200"
193,[],[],평균,[],2008,10/14,"1,200"
194,[],[],평균,[],2008,10/15,"1,200"
195,[],[],평균,[],2008,10/16,"1,200"
196,[],[],평균,[],2008,10/17,"1,200"
197,[],[],평균,[],2008,10/20,"1,200"
198,[],[],평균,[],2008,10/21,"1,200"
199,[],[],평균,[],2008,10/22,"1,200"
200,[],[],평균,[],2008,10/23,"1,200"
201,[],[],평균,[],2008,10/24,"1,200"
202,[],[],평균,[],2008,10/27,"1,200"
203,[],[],평균,[],2008,10/28,"1,200"
204,[],[],평균,[],2008,10/29,"1,200"
205,[],[],평균,[],2008,10/30,"1,200"
206,[],[],평균,[],2008,10/31,"1,200"
207,[],[],평균,[],2008,11/03,"1,200"
208,[],[],평균,[],2008,11/04,"1,200"
209,[],[],평균,[],2008,11/05,"1,200"
210,[],[],평균,[],2008,11/06,"1,200"
211,[],[],평균,[],2008,11/07,"1,200"
212,[],[],평균,[],2008,11/10,"1,200"
213,[],[],평균,[],2008,11/11,"1,200"
214,[],[],평균,[],2008,11/12,"1,200"
215,[],[],평균,[],2008,11/13,"1,500"
216,[],[],평균,[],2008,11/14,"1,500"
217,[],[],평균,[],2008,11/17,"1,500"
218,[],[],평균,[],2008,11/18,"1,500"
219,[],[],평균,[],2008,11/19,"1,500"
220,[],[],평균,[],2008,11/20,"1,500"
221,[],[],평균,[],2008,11/21,"1,500"
222,[],[],평균,[],2008,11/24,"1,500"
223,[],[],평균,[],2008,11/25,"1,500"
224,[],[],평균,[],2008,11/26,"1,500"
225,[],[],평균,[],2008,11/27,"1,500"
226,[],[],평균,[],2008,11/28,"1,500"
227,[],[],평균,[],2008,12/02,"1,500"
228,[],[],평균,[],2008,12/03,"1,500"
229,[],[],평균,[],2008,12/04,"1,500"
230,[],[],평균,[],2008,12/05,"1,500"
231,[],[],평균,[],2008,12/08,"1,500"
232,[],[],평균,[],2008,12/09,"1,500"
233,[],[],평균,[],2008,12/10,"1,500"
234,[],[],평균,[],2008,12/11,"1,500"
235,[],[],평균,[],2008,12/12,"1,500"
236,[],[],평균,[],2008,12/15,"1,500"
237,[],[],평균,[],2008,12/16,"1,500"
238,[],[],평균,[],2008,12/17,"1,500"
239,[],[],평균,[],2008,12/18,"1,500"
240,[],[],평균,[],2008,12/19,"1,500"
241,[],[],평균,[],2008,12/22,"1,500"
242,[],[],평균,[],2008,12/23,"1,500"
243,[],[],평균,[],2008,12/24,"1,500"
244,[],[],평균,[],2008,12/26,"1,500"
245,[],[],평균,[],2008,12/29,"1,500"
246,[],[],평균,[],2008,12/30,"1,500"
247,[],[],평균,[],2008,12/31,"1,500"
248,[],[],평균,[],2009,01/02,"1,500"
249,[],[],평균,[],2009,01/05,"1,500"
250,[],[],평균,[],2009,01/06,"1,500"
251,[],[],평균,[],2009,01/07,"1,500"
252,[],[],평균,[],2009,01/08,"1,500"
253,[],[],평균,[],2009,01/09,"1,500"
