,itemname,kindname,countyname,marketname,yyyy,regday,price
0,[],[],평균,[],2012,01/02,"1,200"
1,[],[],평균,[],2012,01/03,"1,200"
2,[],[],평균,[],2012,01/04,"1,200"
3,[],[],평균,[],2012,01/05,"1,200"
4,[],[],평균,[],2012,01/06,"1,200"
5,[],[],평균,[],2012,01/09,"1,200"
6,[],[],평균,[],2012,01/10,"1,200"
7,[],[],평균,[],2012,01/11,"1,200"
8,[],[],평균,[],2012,01/12,"1,200"
9,[],[],평균,[],2012,01/13,"1,200"
10,[],[],평균,[],2012,01/16,"1,200"
11,[],[],평균,[],2012,01/17,"1,200"
12,[],[],평균,[],2012,01/18,"1,200"
13,[],[],평균,[],2012,01/19,"1,200"
14,[],[],평균,[],2012,01/20,"1,200"
15,[],[],평균,[],2012,01/25,"1,200"
16,[],[],평균,[],2012,01/26,"1,200"
17,[],[],평균,[],2012,01/27,"1,200"
18,[],[],평균,[],2012,01/30,"1,400"
19,[],[],평균,[],2012,01/31,"1,400"
20,[],[],평균,[],2012,02/01,"1,400"
21,[],[],평균,[],2012,02/02,"1,400"
22,[],[],평균,[],2012,02/03,"1,400"
23,[],[],평균,[],2012,02/06,"1,400"
24,[],[],평균,[],2012,02/07,"1,400"
25,[],[],평균,[],2012,02/08,"1,500"
26,[],[],평균,[],2012,02/09,"1,500"
27,[],[],평균,[],2012,02/10,"1,500"
28,[],[],평균,[],2012,02/13,"1,500"
29,[],[],평균,[],2012,02/14,"1,500"
30,[],[],평균,[],2012,02/15,"1,500"
31,[],[],평균,[],2012,02/16,"1,500"
32,[],[],평균,[],2012,02/17,"1,500"
33,[],[],평균,[],2012,02/20,"1,500"
34,[],[],평균,[],2012,02/21,"1,500"
35,[],[],평균,[],2012,02/22,"1,500"
36,[],[],평균,[],2012,02/23,"1,500"
37,[],[],평균,[],2012,02/24,"1,500"
38,[],[],평균,[],2012,02/27,"1,500"
39,[],[],평균,[],2012,02/28,"1,500"
40,[],[],평균,[],2012,02/29,"1,500"
41,[],[],평균,[],2012,03/02,"1,500"
42,[],[],평균,[],2012,03/05,"1,500"
43,[],[],평균,[],2012,03/06,"1,500"
44,[],[],평균,[],2012,03/07,"1,500"
45,[],[],평균,[],2012,03/08,"1,500"
46,[],[],평균,[],2012,03/09,"1,700"
47,[],[],평균,[],2012,03/12,"1,700"
48,[],[],평균,[],2012,03/13,"1,700"
49,[],[],평균,[],2012,03/14,"1,700"
50,[],[],평균,[],2012,03/15,"1,700"
51,[],[],평균,[],2012,03/16,"1,700"
52,[],[],평균,[],2012,03/19,"1,700"
53,[],[],평균,[],2012,03/20,"1,700"
54,[],[],평균,[],2012,03/21,"1,700"
55,[],[],평균,[],2012,03/22,"1,700"
56,[],[],평균,[],2012,03/23,"1,700"
57,[],[],평균,[],2012,03/26,"1,700"
58,[],[],평균,[],2012,03/27,"1,700"
59,[],[],평균,[],2012,03/28,"1,700"
60,[],[],평균,[],2012,03/29,"1,700"
61,[],[],평균,[],2012,03/30,"1,700"
62,[],[],평균,[],2012,04/02,"1,700"
63,[],[],평균,[],2012,04/03,"1,700"
64,[],[],평균,[],2012,04/04,"1,700"
65,[],[],평균,[],2012,04/05,"1,700"
66,[],[],평균,[],2012,04/06,"1,700"
67,[],[],평균,[],2012,04/09,"1,700"
68,[],[],평균,[],2012,04/10,"1,700"
69,[],[],평균,[],2012,04/12,"1,700"
70,[],[],평균,[],2012,04/13,"1,700"
71,[],[],평균,[],2012,04/16,"1,700"
72,[],[],평균,[],2012,04/17,"1,700"
73,[],[],평균,[],2012,04/18,"1,700"
74,[],[],평균,[],2012,04/19,"1,700"
75,[],[],평균,[],2012,04/20,"1,700"
76,[],[],평균,[],2012,04/23,"1,700"
77,[],[],평균,[],2012,04/24,"1,700"
78,[],[],평균,[],2012,04/25,"1,700"
79,[],[],평균,[],2012,04/26,"1,700"
80,[],[],평균,[],2012,04/27,"1,700"
81,[],[],평균,[],2012,04/30,"1,700"
82,[],[],평균,[],2012,05/02,"1,700"
83,[],[],평균,[],2012,05/03,"1,700"
84,[],[],평균,[],2012,05/04,"1,700"
85,[],[],평균,[],2012,05/07,"1,700"
86,[],[],평균,[],2012,05/08,"1,700"
87,[],[],평균,[],2012,05/09,"1,700"
88,[],[],평균,[],2012,05/10,"1,700"
89,[],[],평균,[],2012,05/11,"1,700"
90,[],[],평균,[],2012,05/14,"1,700"
91,[],[],평균,[],2012,05/15,"1,700"
92,[],[],평균,[],2012,05/16,"1,700"
93,[],[],평균,[],2012,05/17,"1,700"
94,[],[],평균,[],2012,05/18,"1,700"
95,[],[],평균,[],2012,05/21,"1,700"
96,[],[],평균,[],2012,05/22,"1,700"
97,[],[],평균,[],2012,05/23,"1,700"
98,[],[],평균,[],2012,05/24,"1,700"
99,[],[],평균,[],2012,05/25,"1,700"
100,[],[],평균,[],2012,05/29,"2,000"
101,[],[],평균,[],2012,05/30,"2,000"
102,[],[],평균,[],2012,05/31,"2,200"
103,[],[],평균,[],2012,06/01,"2,200"
104,[],[],평균,[],2012,06/04,"2,500"
105,[],[],평균,[],2012,06/05,"2,500"
106,[],[],평균,[],2012,06/07,"2,500"
107,[],[],평균,[],2012,06/08,"2,500"
108,[],[],평균,[],2012,06/11,"2,500"
109,[],[],평균,[],2012,06/12,"2,500"
110,[],[],평균,[],2012,06/13,"2,500"
111,[],[],평균,[],2012,06/14,"2,500"
112,[],[],평균,[],2012,06/15,"2,500"
113,[],[],평균,[],2012,06/18,"2,500"
114,[],[],평균,[],2012,06/19,"2,500"
115,[],[],평균,[],2012,06/20,"2,500"
116,[],[],평균,[],2012,06/21,"2,500"
117,[],[],평균,[],2012,06/22,"2,500"
118,[],[],평균,[],2012,06/25,"2,500"
119,[],[],평균,[],2012,06/26,"2,500"
120,[],[],평균,[],2012,06/27,"2,500"
121,[],[],평균,[],2012,06/28,"2,500"
122,[],[],평균,[],2012,06/29,"2,500"
123,[],[],평균,[],2012,07/02,"2,500"
124,[],[],평균,[],2012,07/03,"2,500"
125,[],[],평균,[],2012,07/04,"2,500"
126,[],[],평균,[],2012,07/05,"2,500"
127,[],[],평균,[],2012,07/06,"2,500"
128,[],[],평균,[],2012,07/09,"2,500"
129,[],[],평균,[],2012,07/10,"2,500"
130,[],[],평균,[],2012,07/11,"2,500"
131,[],[],평균,[],2012,07/12,"2,500"
132,[],[],평균,[],2012,07/13,"2,500"
133,[],[],평균,[],2012,07/16,"2,500"
134,[],[],평균,[],2012,07/17,"2,500"
135,[],[],평균,[],2012,07/18,"2,500"
136,[],[],평균,[],2012,07/19,"2,500"
137,[],[],평균,[],2012,07/20,"2,500"
138,[],[],평균,[],2012,07/23,"2,200"
139,[],[],평균,[],2012,07/24,"2,200"
140,[],[],평균,[],2012,07/25,"2,200"
141,[],[],평균,[],2012,07/26,"2,200"
142,[],[],평균,[],2012,07/27,"2,200"
143,[],[],평균,[],2012,07/30,"2,200"
144,[],[],평균,[],2012,07/31,"2,200"
145,[],[],평균,[],2012,08/01,"2,200"
146,[],[],평균,[],2012,08/02,"2,200"
147,[],[],평균,[],2012,08/03,"2,200"
148,[],[],평균,[],2012,08/06,"2,200"
149,[],[],평균,[],2012,08/07,"2,200"
150,[],[],평균,[],2012,08/08,"2,200"
151,[],[],평균,[],2012,08/09,"2,200"
152,[],[],평균,[],2012,08/10,"2,200"
153,[],[],평균,[],2012,08/13,"2,200"
154,[],[],평균,[],2012,08/14,"2,200"
155,[],[],평균,[],2012,08/16,"2,200"
156,[],[],평균,[],2012,08/17,"2,200"
157,[],[],평균,[],2012,08/20,"2,500"
158,[],[],평균,[],2012,08/21,"2,500"
159,[],[],평균,[],2012,08/22,"2,500"
160,[],[],평균,[],2012,08/23,"2,500"
161,[],[],평균,[],2012,08/24,"2,500"
162,[],[],평균,[],2012,08/27,"2,500"
163,[],[],평균,[],2012,08/28,"2,500"
164,[],[],평균,[],2012,08/29,"2,900"
165,[],[],평균,[],2012,08/30,"2,900"
166,[],[],평균,[],2012,08/31,"2,900"
167,[],[],평균,[],2012,09/03,"2,900"
168,[],[],평균,[],2012,09/04,"3,100"
169,[],[],평균,[],2012,09/05,"3,100"
170,[],[],평균,[],2012,09/06,"3,100"
171,[],[],평균,[],2012,09/07,"3,100"
172,[],[],평균,[],2012,09/10,"3,100"
173,[],[],평균,[],2012,09/11,"3,100"
174,[],[],평균,[],2012,09/12,"3,100"
175,[],[],평균,[],2012,09/13,"3,100"
176,[],[],평균,[],2012,09/14,"3,100"
177,[],[],평균,[],2012,09/17,"3,100"
178,[],[],평균,[],2012,09/18,"3,100"
179,[],[],평균,[],2012,09/19,"3,100"
180,[],[],평균,[],2012,09/20,"3,100"
181,[],[],평균,[],2012,09/21,"3,100"
182,[],[],평균,[],2012,09/24,"3,100"
183,[],[],평균,[],2012,09/25,"3,100"
184,[],[],평균,[],2012,09/26,"3,100"
185,[],[],평균,[],2012,09/27,"3,100"
186,[],[],평균,[],2012,09/28,"3,100"
187,[],[],평균,[],2012,10/02,"3,100"
188,[],[],평균,[],2012,10/04,"3,100"
189,[],[],평균,[],2012,10/05,"3,100"
190,[],[],평균,[],2012,10/08,"3,100"
191,[],[],평균,[],2012,10/09,"3,100"
192,[],[],평균,[],2012,10/10,"3,100"
193,[],[],평균,[],2012,10/11,"3,100"
194,[],[],평균,[],2012,10/12,"3,100"
195,[],[],평균,[],2012,10/15,"3,100"
196,[],[],평균,[],2012,10/16,"3,100"
197,[],[],평균,[],2012,10/17,"3,100"
198,[],[],평균,[],2012,10/18,"3,100"
199,[],[],평균,[],2012,10/19,"3,100"
200,[],[],평균,[],2012,10/22,"3,100"
201,[],[],평균,[],2012,10/23,"3,100"
202,[],[],평균,[],2012,10/24,"3,100"
203,[],[],평균,[],2012,10/25,"3,100"
204,[],[],평균,[],2012,10/26,"3,100"
205,[],[],평균,[],2012,10/29,"3,100"
206,[],[],평균,[],2012,10/30,"3,100"
207,[],[],평균,[],2012,10/31,"3,100"
208,[],[],평균,[],2012,11/01,"2,700"
209,[],[],평균,[],2012,11/02,"2,700"
210,[],[],평균,[],2012,11/05,"2,700"
211,[],[],평균,[],2012,11/06,"2,700"
212,[],[],평균,[],2012,11/07,"2,700"
213,[],[],평균,[],2012,11/08,"2,700"
214,[],[],평균,[],2012,11/09,"2,700"
215,[],[],평균,[],2012,11/12,"2,700"
216,[],[],평균,[],2012,11/13,"2,700"
217,[],[],평균,[],2012,11/14,"2,700"
218,[],[],평균,[],2012,11/15,"2,700"
219,[],[],평균,[],2012,11/16,"2,700"
220,[],[],평균,[],2012,11/19,"2,700"
221,[],[],평균,[],2012,11/20,"2,700"
222,[],[],평균,[],2012,11/21,"2,700"
223,[],[],평균,[],2012,11/22,"2,700"
224,[],[],평균,[],2012,11/23,"2,700"
225,[],[],평균,[],2012,11/26,"2,700"
226,[],[],평균,[],2012,11/27,"2,700"
227,[],[],평균,[],2012,11/28,"2,700"
228,[],[],평균,[],2012,11/29,"2,700"
229,[],[],평균,[],2012,11/30,"2,700"
230,[],[],평균,[],2012,12/03,"2,700"
231,[],[],평균,[],2012,12/04,"2,700"
232,[],[],평균,[],2012,12/05,"2,700"
233,[],[],평균,[],2012,12/06,"2,700"
234,[],[],평균,[],2012,12/07,"2,700"
235,[],[],평균,[],2012,12/10,"2,700"
236,[],[],평균,[],2012,12/11,"2,700"
237,[],[],평균,[],2012,12/12,"2,700"
238,[],[],평균,[],2012,12/13,"2,700"
239,[],[],평균,[],2012,12/14,"2,700"
240,[],[],평균,[],2012,12/17,"2,700"
241,[],[],평균,[],2012,12/18,"2,700"
242,[],[],평균,[],2012,12/20,"2,700"
243,[],[],평균,[],2012,12/21,"2,700"
244,[],[],평균,[],2012,12/24,"2,700"
245,[],[],평균,[],2012,12/26,"2,700"
246,[],[],평균,[],2012,12/27,"2,700"
247,[],[],평균,[],2012,12/28,"2,700"
248,[],[],평균,[],2012,12/31,"2,700"
249,[],[],평균,[],2013,01/02,"2,700"
250,[],[],평균,[],2013,01/03,"2,700"
251,[],[],평균,[],2013,01/04,"2,700"
252,[],[],평균,[],2013,01/07,"2,700"
253,[],[],평균,[],2013,01/08,"2,700"
254,[],[],평균,[],2013,01/09,"2,700"
255,[],[],평균,[],2013,01/10,"2,700"
256,[],[],평균,[],2013,01/11,"2,700"
257,[],[],평균,[],2013,01/14,"2,700"
258,[],[],평균,[],2013,01/15,"2,500"
259,[],[],평균,[],2013,01/16,"2,500"
260,[],[],평균,[],2013,01/17,"2,500"
261,[],[],평균,[],2013,01/18,"2,500"
262,[],[],평균,[],2013,01/21,"2,500"
263,[],[],평균,[],2013,01/22,"2,500"
264,[],[],평균,[],2013,01/23,"2,500"
265,[],[],평균,[],2013,01/24,"2,500"
266,[],[],평균,[],2013,01/25,"2,500"
267,[],[],평균,[],2013,01/28,"2,500"
268,[],[],평균,[],2013,01/29,"2,500"
269,[],[],평균,[],2013,01/30,"2,500"
270,[],[],평균,[],2013,01/31,"2,500"
271,[],[],평균,[],2013,02/01,"2,500"
272,[],[],평균,[],2013,02/04,"2,500"
273,[],[],평균,[],2013,02/05,"2,500"
274,[],[],평균,[],2013,02/06,"2,500"
275,[],[],평균,[],2013,02/07,"2,500"
276,[],[],평균,[],2013,02/08,"2,500"
277,[],[],평균,[],2013,02/12,"2,500"
278,[],[],평균,[],2013,02/13,"2,500"
279,[],[],평균,[],2013,02/14,"2,500"
280,[],[],평균,[],2013,02/15,"2,500"
281,[],[],평균,[],2013,02/18,"2,500"
282,[],[],평균,[],2013,02/19,"2,500"
283,[],[],평균,[],2013,02/20,"2,500"
284,[],[],평균,[],2013,02/21,"2,500"
285,[],[],평균,[],2013,02/22,"2,500"
286,[],[],평균,[],2013,02/25,"2,500"
287,[],[],평균,[],2013,02/26,"2,500"
288,[],[],평균,[],2013,02/27,"2,500"
289,[],[],평균,[],2013,02/28,"2,500"
290,[],[],평균,[],2013,03/04,"2,500"
291,[],[],평균,[],2013,03/05,"2,500"
292,[],[],평균,[],2013,03/06,"2,500"
293,[],[],평균,[],2013,03/07,"2,500"
294,[],[],평균,[],2013,03/08,"2,500"
295,[],[],평균,[],2013,03/11,"2,500"
296,[],[],평균,[],2013,03/12,"2,500"
297,[],[],평균,[],2013,03/13,"2,500"
298,[],[],평균,[],2013,03/14,"2,500"
299,[],[],평균,[],2013,03/15,"2,500"
300,[],[],평균,[],2013,03/18,"2,500"
301,[],[],평균,[],2013,03/19,"2,500"
302,[],[],평균,[],2013,03/20,"2,500"
303,[],[],평균,[],2013,03/21,"2,500"
304,[],[],평균,[],2013,03/22,"2,500"
305,[],[],평균,[],2013,03/25,"2,500"
306,[],[],평균,[],2013,03/26,"2,500"
307,[],[],평균,[],2013,03/27,"2,500"
308,[],[],평균,[],2013,03/28,"2,500"
309,[],[],평균,[],2013,03/29,"2,500"
310,[],[],평균,[],2013,04/01,"2,500"
311,[],[],평균,[],2013,04/02,"2,500"
312,[],[],평균,[],2013,04/03,"2,500"
313,[],[],평균,[],2013,04/04,"2,500"
314,[],[],평균,[],2013,04/05,"2,500"
315,[],[],평균,[],2013,04/08,"2,500"
316,[],[],평균,[],2013,04/09,"2,500"
317,[],[],평균,[],2013,04/10,"2,500"
318,[],[],평균,[],2013,04/11,"2,500"
319,[],[],평균,[],2013,04/12,"2,500"
320,[],[],평균,[],2013,04/15,"2,500"
321,[],[],평균,[],2013,04/16,"2,500"
322,[],[],평균,[],2013,04/17,"2,500"
323,[],[],평균,[],2013,04/18,"2,500"
324,[],[],평균,[],2013,04/19,"2,500"
325,[],[],평균,[],2013,04/22,"2,500"
326,[],[],평균,[],2013,04/23,"2,500"
327,[],[],평균,[],2013,04/24,"2,500"
328,[],[],평균,[],2013,04/25,"2,500"
329,[],[],평균,[],2013,04/26,"2,500"
330,[],[],평균,[],2013,04/29,"2,500"
331,[],[],평균,[],2013,04/30,"2,500"
332,[],[],평균,[],2013,05/02,"2,500"
333,[],[],평균,[],2013,05/03,"2,500"
334,[],[],평균,[],2013,05/06,"2,500"
335,[],[],평균,[],2013,05/07,"2,500"
336,[],[],평균,[],2013,05/08,"2,500"
337,[],[],평균,[],2013,05/09,"2,500"
338,[],[],평균,[],2013,05/10,"2,500"
339,[],[],평균,[],2013,05/13,"2,500"
340,[],[],평균,[],2013,05/14,"2,500"
341,[],[],평균,[],2013,05/15,"2,500"
342,[],[],평균,[],2013,05/16,"2,500"
343,[],[],평균,[],2013,05/20,"2,500"
344,[],[],평균,[],2013,05/21,"2,200"
345,[],[],평균,[],2013,05/22,"2,200"
346,[],[],평균,[],2013,05/23,"2,200"
347,[],[],평균,[],2013,05/24,"2,200"
348,[],[],평균,[],2013,05/27,"2,200"
349,[],[],평균,[],2013,05/28,"2,200"
350,[],[],평균,[],2013,05/29,"2,200"
351,[],[],평균,[],2013,05/30,"2,200"
352,[],[],평균,[],2013,05/31,"2,200"
353,[],[],평균,[],2013,06/03,"2,200"
354,[],[],평균,[],2013,06/04,"2,200"
355,[],[],평균,[],2013,06/05,"2,200"
356,[],[],평균,[],2013,06/07,"2,200"
357,[],[],평균,[],2013,06/10,"2,200"
358,[],[],평균,[],2013,06/11,"2,200"
359,[],[],평균,[],2013,06/12,"2,200"
360,[],[],평균,[],2013,06/13,"2,200"
361,[],[],평균,[],2013,06/14,"2,200"
362,[],[],평균,[],2013,06/17,"2,200"
363,[],[],평균,[],2013,06/18,"2,200"
364,[],[],평균,[],2013,06/19,"2,200"
365,[],[],평균,[],2013,06/20,"2,200"
366,[],[],평균,[],2013,06/21,"2,200"
367,[],[],평균,[],2013,06/24,"2,200"
368,[],[],평균,[],2013,06/25,"1,700"
369,[],[],평균,[],2013,06/26,"1,700"
370,[],[],평균,[],2013,06/27,"1,700"
371,[],[],평균,[],2013,06/28,"1,700"
372,[],[],평균,[],2013,07/01,"1,700"
373,[],[],평균,[],2013,07/02,"1,700"
374,[],[],평균,[],2013,07/03,"1,700"
375,[],[],평균,[],2013,07/04,"1,700"
376,[],[],평균,[],2013,07/05,"1,700"
377,[],[],평균,[],2013,07/08,"1,700"
378,[],[],평균,[],2013,07/09,"1,700"
379,[],[],평균,[],2013,07/10,"1,700"
380,[],[],평균,[],2013,07/11,"1,700"
381,[],[],평균,[],2013,07/12,"1,700"
382,[],[],평균,[],2013,07/15,"1,700"
383,[],[],평균,[],2013,07/16,"1,700"
384,[],[],평균,[],2013,07/17,"1,700"
385,[],[],평균,[],2013,07/18,"1,700"
386,[],[],평균,[],2013,07/19,"1,700"
387,[],[],평균,[],2013,07/22,"1,700"
388,[],[],평균,[],2013,07/23,"1,700"
389,[],[],평균,[],2013,07/24,"1,700"
390,[],[],평균,[],2013,07/25,"1,700"
391,[],[],평균,[],2013,07/26,"1,700"
392,[],[],평균,[],2013,07/29,"1,700"
393,[],[],평균,[],2013,07/30,"1,700"
394,[],[],평균,[],2013,07/31,"1,700"
395,[],[],평균,[],2013,08/01,"1,700"
396,[],[],평균,[],2013,08/02,"1,700"
397,[],[],평균,[],2013,08/05,"1,700"
398,[],[],평균,[],2013,08/06,"1,700"
399,[],[],평균,[],2013,08/07,"1,700"
400,[],[],평균,[],2013,08/08,"1,700"
401,[],[],평균,[],2013,08/09,"1,700"
402,[],[],평균,[],2013,08/12,"1,700"
403,[],[],평균,[],2013,08/13,"1,700"
404,[],[],평균,[],2013,08/14,"1,700"
405,[],[],평균,[],2013,08/16,"1,700"
406,[],[],평균,[],2013,08/19,"1,700"
407,[],[],평균,[],2013,08/20,"1,700"
