,itemname,kindname,countyname,marketname,yyyy,regday,price
0,[],[],평균,[],2004,01/02,"1,800"
1,[],[],평균,[],2004,01/03,"1,800"
2,[],[],평균,[],2004,01/05,"1,800"
3,[],[],평균,[],2004,01/06,"1,800"
4,[],[],평균,[],2004,01/07,"1,800"
5,[],[],평균,[],2004,01/08,"1,800"
6,[],[],평균,[],2004,01/09,"1,800"
7,[],[],평균,[],2004,01/10,"1,800"
8,[],[],평균,[],2004,01/12,"1,800"
9,[],[],평균,[],2004,01/13,"1,800"
10,[],[],평균,[],2004,01/14,"1,800"
11,[],[],평균,[],2004,01/15,"1,800"
12,[],[],평균,[],2004,01/16,"1,800"
13,[],[],평균,[],2004,01/17,"1,800"
14,[],[],평균,[],2004,01/19,"1,800"
15,[],[],평균,[],2004,01/20,"1,800"
16,[],[],평균,[],2004,01/24,"1,800"
17,[],[],평균,[],2004,01/26,"1,800"
18,[],[],평균,[],2004,01/27,"1,800"
19,[],[],평균,[],2004,01/28,"1,800"
20,[],[],평균,[],2004,01/29,"1,800"
21,[],[],평균,[],2004,01/30,"1,800"
22,[],[],평균,[],2004,01/31,"1,800"
23,[],[],평균,[],2004,02/02,"1,800"
24,[],[],평균,[],2004,02/03,"1,800"
25,[],[],평균,[],2004,02/04,"1,800"
26,[],[],평균,[],2004,02/05,"1,800"
27,[],[],평균,[],2004,02/06,"1,800"
28,[],[],평균,[],2004,02/07,"1,800"
29,[],[],평균,[],2004,02/09,"1,800"
30,[],[],평균,[],2004,02/10,"1,800"
31,[],[],평균,[],2004,02/11,"1,800"
32,[],[],평균,[],2004,02/12,"1,800"
33,[],[],평균,[],2004,02/13,"1,800"
34,[],[],평균,[],2004,02/14,"1,800"
35,[],[],평균,[],2004,02/16,"1,800"
36,[],[],평균,[],2004,02/17,"1,800"
37,[],[],평균,[],2004,02/18,"1,800"
38,[],[],평균,[],2004,02/19,"1,800"
39,[],[],평균,[],2004,02/20,"1,800"
40,[],[],평균,[],2004,02/21,"1,800"
41,[],[],평균,[],2004,02/23,"1,800"
42,[],[],평균,[],2004,02/24,"1,800"
43,[],[],평균,[],2004,02/25,"1,800"
44,[],[],평균,[],2004,02/26,"1,800"
45,[],[],평균,[],2004,02/27,"1,800"
46,[],[],평균,[],2004,02/28,"1,800"
47,[],[],평균,[],2004,03/02,"1,800"
48,[],[],평균,[],2004,03/03,"1,800"
49,[],[],평균,[],2004,03/04,"1,800"
50,[],[],평균,[],2004,03/05,"1,800"
51,[],[],평균,[],2004,03/06,"1,800"
52,[],[],평균,[],2004,03/08,"1,800"
53,[],[],평균,[],2004,03/09,"1,800"
54,[],[],평균,[],2004,03/10,"1,800"
55,[],[],평균,[],2004,03/11,"1,800"
56,[],[],평균,[],2004,03/12,"1,800"
57,[],[],평균,[],2004,03/13,"1,800"
58,[],[],평균,[],2004,03/15,"1,800"
59,[],[],평균,[],2004,03/16,"1,800"
60,[],[],평균,[],2004,03/17,"1,800"
61,[],[],평균,[],2004,03/18,"1,800"
62,[],[],평균,[],2004,03/19,"1,800"
63,[],[],평균,[],2004,03/20,"1,800"
64,[],[],평균,[],2004,03/22,"1,800"
65,[],[],평균,[],2004,03/23,"1,800"
66,[],[],평균,[],2004,03/24,"1,800"
67,[],[],평균,[],2004,03/25,"1,800"
68,[],[],평균,[],2004,03/26,"1,800"
69,[],[],평균,[],2004,03/27,"1,800"
70,[],[],평균,[],2004,03/29,"1,800"
71,[],[],평균,[],2004,03/30,"1,800"
72,[],[],평균,[],2004,03/31,"1,800"
73,[],[],평균,[],2004,04/01,"1,800"
74,[],[],평균,[],2004,04/02,"1,800"
75,[],[],평균,[],2004,04/03,"1,800"
76,[],[],평균,[],2004,04/06,"1,800"
77,[],[],평균,[],2004,04/07,"1,800"
78,[],[],평균,[],2004,04/08,"1,800"
79,[],[],평균,[],2004,04/09,"1,800"
80,[],[],평균,[],2004,04/10,"1,800"
81,[],[],평균,[],2004,04/12,"1,800"
82,[],[],평균,[],2004,04/13,"1,800"
83,[],[],평균,[],2004,04/14,"1,800"
84,[],[],평균,[],2004,04/16,"1,800"
85,[],[],평균,[],2004,04/17,"1,800"
86,[],[],평균,[],2004,04/19,"1,800"
87,[],[],평균,[],2004,04/20,"1,800"
88,[],[],평균,[],2004,04/21,"1,600"
89,[],[],평균,[],2004,04/22,"1,600"
90,[],[],평균,[],2004,04/23,"1,600"
91,[],[],평균,[],2004,04/24,"1,600"
92,[],[],평균,[],2004,04/26,"1,600"
93,[],[],평균,[],2004,04/27,"1,600"
94,[],[],평균,[],2004,04/28,"1,500"
95,[],[],평균,[],2004,04/29,"1,500"
96,[],[],평균,[],2004,04/30,"1,500"
97,[],[],평균,[],2004,05/01,"1,500"
98,[],[],평균,[],2004,05/03,"1,500"
99,[],[],평균,[],2004,05/04,"1,500"
100,[],[],평균,[],2004,05/06,"1,500"
101,[],[],평균,[],2004,05/07,"1,500"
102,[],[],평균,[],2004,05/08,"1,500"
103,[],[],평균,[],2004,05/10,"1,500"
104,[],[],평균,[],2004,05/11,"1,500"
105,[],[],평균,[],2004,05/12,"1,500"
106,[],[],평균,[],2004,05/13,"1,500"
107,[],[],평균,[],2004,05/14,"1,500"
108,[],[],평균,[],2004,05/15,"1,500"
109,[],[],평균,[],2004,05/17,"1,500"
110,[],[],평균,[],2004,05/18,"1,500"
111,[],[],평균,[],2004,05/19,"1,500"
112,[],[],평균,[],2004,05/20,"1,500"
113,[],[],평균,[],2004,05/21,"1,500"
114,[],[],평균,[],2004,05/22,"1,500"
115,[],[],평균,[],2004,05/24,"1,300"
116,[],[],평균,[],2004,05/25,"1,300"
117,[],[],평균,[],2004,05/27,"1,100"
