,itemname,kindname,countyname,marketname,yyyy,regday,price
0,[],[],평균,[],2016,01/04,"2,250"
1,[],[],평균,[],2016,01/05,"2,250"
2,[],[],평균,[],2016,01/06,"2,000"
3,[],[],평균,[],2016,01/07,"2,000"
4,[],[],평균,[],2016,01/08,"2,000"
5,[],[],평균,[],2016,01/11,"2,000"
6,[],[],평균,[],2016,01/12,"2,000"
7,[],[],평균,[],2016,01/13,"2,000"
8,[],[],평균,[],2016,01/14,"2,000"
9,[],[],평균,[],2016,01/15,"2,000"
10,[],[],평균,[],2016,01/18,"2,000"
11,[],[],평균,[],2016,01/19,"2,000"
12,[],[],평균,[],2016,01/20,"2,000"
13,[],[],평균,[],2016,01/21,"2,000"
14,[],[],평균,[],2016,01/22,"2,000"
15,[],[],평균,[],2016,01/25,"2,000"
16,[],[],평균,[],2016,01/26,"2,000"
17,[],[],평균,[],2016,01/27,"2,500"
18,[],[],평균,[],2016,01/28,"2,700"
19,[],[],평균,[],2016,01/29,"2,700"
20,[],[],평균,[],2016,02/01,"3,000"
21,[],[],평균,[],2016,02/02,"3,000"
22,[],[],평균,[],2016,02/03,"3,000"
23,[],[],평균,[],2016,02/04,"3,000"
24,[],[],평균,[],2016,02/05,"3,000"
25,[],[],평균,[],2016,02/11,"3,000"
26,[],[],평균,[],2016,02/12,"3,000"
27,[],[],평균,[],2016,02/15,"3,000"
28,[],[],평균,[],2016,02/16,"3,000"
29,[],[],평균,[],2016,02/17,"3,000"
30,[],[],평균,[],2016,02/18,"3,000"
31,[],[],평균,[],2016,02/19,"3,000"
32,[],[],평균,[],2016,02/22,"3,000"
33,[],[],평균,[],2016,02/23,"3,000"
34,[],[],평균,[],2016,02/24,"3,000"
35,[],[],평균,[],2016,02/25,"3,000"
36,[],[],평균,[],2016,02/26,"3,000"
37,[],[],평균,[],2016,02/29,"3,000"
38,[],[],평균,[],2016,03/02,"3,000"
39,[],[],평균,[],2016,03/03,"3,000"
40,[],[],평균,[],2016,03/04,"3,000"
41,[],[],평균,[],2016,03/07,"3,000"
42,[],[],평균,[],2016,03/08,"3,300"
43,[],[],평균,[],2016,03/09,"3,300"
44,[],[],평균,[],2016,03/10,"3,300"
45,[],[],평균,[],2016,03/11,"3,300"
46,[],[],평균,[],2016,03/14,"3,300"
47,[],[],평균,[],2016,03/15,"3,300"
48,[],[],평균,[],2016,03/16,"3,000"
49,[],[],평균,[],2016,03/17,"3,000"
50,[],[],평균,[],2016,03/18,"3,000"
51,[],[],평균,[],2016,03/21,"3,000"
52,[],[],평균,[],2016,03/22,"2,500"
53,[],[],평균,[],2016,03/23,"2,500"
54,[],[],평균,[],2016,03/24,"2,500"
55,[],[],평균,[],2016,03/25,"2,500"
56,[],[],평균,[],2016,03/28,"2,500"
57,[],[],평균,[],2016,03/29,"2,500"
58,[],[],평균,[],2016,03/30,"2,300"
59,[],[],평균,[],2016,03/31,"2,300"
60,[],[],평균,[],2016,04/01,"2,300"
61,[],[],평균,[],2016,04/04,"2,500"
62,[],[],평균,[],2016,04/05,"2,500"
63,[],[],평균,[],2016,04/06,"2,500"
64,[],[],평균,[],2016,04/07,"2,500"
65,[],[],평균,[],2016,04/08,"2,200"
66,[],[],평균,[],2016,04/11,"2,200"
67,[],[],평균,[],2016,04/12,"2,200"
68,[],[],평균,[],2016,04/14,"2,200"
69,[],[],평균,[],2016,04/15,"2,200"
70,[],[],평균,[],2016,04/18,"2,200"
71,[],[],평균,[],2016,04/19,"2,200"
72,[],[],평균,[],2016,04/20,"2,200"
73,[],[],평균,[],2016,04/21,"2,200"
