,itemname,kindname,countyname,marketname,yyyy,regday,price
0,[],[],평균,[],2008,01/02,700
1,[],[],평균,[],2008,01/03,700
2,[],[],평균,[],2008,01/04,700
3,[],[],평균,[],2008,01/07,700
4,[],[],평균,[],2008,01/08,700
5,[],[],평균,[],2008,01/09,700
6,[],[],평균,[],2008,01/10,700
7,[],[],평균,[],2008,01/11,700
8,[],[],평균,[],2008,01/14,700
9,[],[],평균,[],2008,01/15,700
10,[],[],평균,[],2008,01/16,750
11,[],[],평균,[],2008,01/17,750
12,[],[],평균,[],2008,01/18,750
13,[],[],평균,[],2008,01/21,750
14,[],[],평균,[],2008,01/22,750
15,[],[],평균,[],2008,01/23,750
16,[],[],평균,[],2008,01/24,750
17,[],[],평균,[],2008,01/25,750
18,[],[],평균,[],2008,01/28,750
19,[],[],평균,[],2008,01/29,750
20,[],[],평균,[],2008,01/30,750
21,[],[],평균,[],2008,01/31,750
22,[],[],평균,[],2008,02/01,750
23,[],[],평균,[],2008,02/04,750
24,[],[],평균,[],2008,02/05,750
25,[],[],평균,[],2008,02/11,850
26,[],[],평균,[],2008,02/12,850
27,[],[],평균,[],2008,02/13,850
28,[],[],평균,[],2008,02/14,850
29,[],[],평균,[],2008,02/15,850
30,[],[],평균,[],2008,02/18,850
31,[],[],평균,[],2008,02/19,850
32,[],[],평균,[],2008,02/20,850
33,[],[],평균,[],2008,02/21,850
34,[],[],평균,[],2008,02/22,850
35,[],[],평균,[],2008,02/25,850
36,[],[],평균,[],2008,02/26,850
37,[],[],평균,[],2008,02/27,850
38,[],[],평균,[],2008,02/28,850
39,[],[],평균,[],2008,02/29,850
40,[],[],평균,[],2008,03/03,850
41,[],[],평균,[],2008,03/04,850
42,[],[],평균,[],2008,03/05,850
43,[],[],평균,[],2008,03/06,850
44,[],[],평균,[],2008,03/07,850
45,[],[],평균,[],2008,03/10,850
46,[],[],평균,[],2008,03/11,850
47,[],[],평균,[],2008,03/12,850
48,[],[],평균,[],2008,03/13,850
49,[],[],평균,[],2008,03/14,850
50,[],[],평균,[],2008,03/17,850
51,[],[],평균,[],2008,03/18,850
52,[],[],평균,[],2008,03/19,850
53,[],[],평균,[],2008,03/20,850
54,[],[],평균,[],2008,03/21,850
55,[],[],평균,[],2008,03/24,850
56,[],[],평균,[],2008,03/25,850
57,[],[],평균,[],2008,03/26,850
58,[],[],평균,[],2008,03/27,850
59,[],[],평균,[],2008,03/28,850
60,[],[],평균,[],2008,03/31,850
61,[],[],평균,[],2008,04/01,850
62,[],[],평균,[],2008,04/02,850
63,[],[],평균,[],2008,04/03,850
64,[],[],평균,[],2008,04/04,850
65,[],[],평균,[],2008,04/07,"1,000"
66,[],[],평균,[],2008,04/08,"1,000"
67,[],[],평균,[],2008,04/10,"1,000"
68,[],[],평균,[],2008,04/11,"1,000"
69,[],[],평균,[],2008,04/14,"1,000"
70,[],[],평균,[],2008,04/15,"1,200"
71,[],[],평균,[],2008,04/16,"1,200"
72,[],[],평균,[],2008,04/17,"1,200"
73,[],[],평균,[],2008,04/18,"1,200"
74,[],[],평균,[],2008,04/21,"1,000"
75,[],[],평균,[],2008,04/22,"1,000"
76,[],[],평균,[],2008,04/23,"1,000"
77,[],[],평균,[],2008,04/24,"1,000"
78,[],[],평균,[],2008,04/25,"1,000"
79,[],[],평균,[],2008,04/28,"1,000"
80,[],[],평균,[],2008,04/29,"1,000"
81,[],[],평균,[],2008,04/30,"1,000"
82,[],[],평균,[],2008,05/02,"1,000"
83,[],[],평균,[],2008,05/06,"1,000"
84,[],[],평균,[],2008,05/07,"1,000"
85,[],[],평균,[],2008,05/08,"1,000"
86,[],[],평균,[],2008,05/09,900
87,[],[],평균,[],2008,05/13,900
88,[],[],평균,[],2008,05/14,900
89,[],[],평균,[],2008,05/15,800
90,[],[],평균,[],2008,05/16,800
91,[],[],평균,[],2008,05/19,800
92,[],[],평균,[],2008,05/20,800
93,[],[],평균,[],2008,05/21,800
94,[],[],평균,[],2008,05/22,800
95,[],[],평균,[],2008,05/23,800
96,[],[],평균,[],2008,05/26,900
97,[],[],평균,[],2008,05/27,900
98,[],[],평균,[],2008,05/28,900
99,[],[],평균,[],2008,05/29,900
100,[],[],평균,[],2008,05/30,900
101,[],[],평균,[],2008,06/02,900
102,[],[],평균,[],2008,06/03,900
103,[],[],평균,[],2008,06/04,900
104,[],[],평균,[],2008,06/05,900
105,[],[],평균,[],2008,06/09,900
106,[],[],평균,[],2008,06/10,900
107,[],[],평균,[],2008,06/11,900
108,[],[],평균,[],2008,06/12,900
109,[],[],평균,[],2008,06/13,900
110,[],[],평균,[],2008,06/16,900
111,[],[],평균,[],2008,06/17,900
112,[],[],평균,[],2008,06/18,900
113,[],[],평균,[],2008,06/19,900
114,[],[],평균,[],2008,06/20,900
115,[],[],평균,[],2008,06/23,900
116,[],[],평균,[],2008,06/24,900
117,[],[],평균,[],2008,06/25,900
118,[],[],평균,[],2008,06/26,900
119,[],[],평균,[],2008,06/27,900
120,[],[],평균,[],2008,06/30,900
121,[],[],평균,[],2008,07/01,900
122,[],[],평균,[],2008,07/02,900
123,[],[],평균,[],2008,07/03,900
124,[],[],평균,[],2008,07/04,900
125,[],[],평균,[],2008,07/07,900
126,[],[],평균,[],2008,07/08,900
127,[],[],평균,[],2008,07/09,"1,000"
128,[],[],평균,[],2008,07/10,"1,000"
129,[],[],평균,[],2008,07/11,"1,000"
130,[],[],평균,[],2008,07/14,"1,000"
131,[],[],평균,[],2008,07/15,"1,000"
132,[],[],평균,[],2008,07/16,"1,000"
133,[],[],평균,[],2008,07/17,"1,000"
134,[],[],평균,[],2008,07/18,"1,000"
135,[],[],평균,[],2008,07/21,"1,000"
136,[],[],평균,[],2008,07/22,"1,000"
137,[],[],평균,[],2008,07/23,"1,000"
138,[],[],평균,[],2008,07/24,"1,000"
139,[],[],평균,[],2008,07/25,"1,000"
140,[],[],평균,[],2008,07/28,"1,000"
141,[],[],평균,[],2008,07/29,"1,000"
142,[],[],평균,[],2008,07/30,"1,000"
143,[],[],평균,[],2008,07/31,"1,000"
144,[],[],평균,[],2008,08/01,"1,000"
145,[],[],평균,[],2008,08/04,"1,000"
146,[],[],평균,[],2008,08/05,"1,000"
147,[],[],평균,[],2008,08/06,"1,000"
148,[],[],평균,[],2008,08/07,"1,000"
149,[],[],평균,[],2008,08/08,"1,000"
150,[],[],평균,[],2008,08/11,"1,000"
151,[],[],평균,[],2008,08/12,"1,000"
152,[],[],평균,[],2008,08/13,"1,000"
153,[],[],평균,[],2008,08/14,"1,000"
154,[],[],평균,[],2008,08/18,"1,000"
155,[],[],평균,[],2008,08/19,"1,000"
156,[],[],평균,[],2008,08/20,"1,000"
157,[],[],평균,[],2008,08/21,"1,000"
158,[],[],평균,[],2008,08/22,"1,000"
159,[],[],평균,[],2008,08/25,"1,000"
160,[],[],평균,[],2008,08/26,"1,000"
161,[],[],평균,[],2008,08/27,"1,000"
162,[],[],평균,[],2008,08/28,"1,000"
163,[],[],평균,[],2008,08/29,"1,000"
164,[],[],평균,[],2008,09/01,"1,000"
165,[],[],평균,[],2008,09/02,"1,000"
166,[],[],평균,[],2008,09/03,"1,000"
167,[],[],평균,[],2008,09/04,"1,000"
168,[],[],평균,[],2008,09/05,"1,000"
169,[],[],평균,[],2008,09/08,"1,000"
170,[],[],평균,[],2008,09/09,"1,200"
171,[],[],평균,[],2008,09/10,"1,200"
172,[],[],평균,[],2008,09/11,"1,200"
173,[],[],평균,[],2008,09/12,"1,200"
174,[],[],평균,[],2008,09/16,"1,200"
175,[],[],평균,[],2008,09/17,"1,200"
176,[],[],평균,[],2008,09/18,"1,200"
177,[],[],평균,[],2008,09/19,"1,200"
178,[],[],평균,[],2008,09/22,"1,200"
179,[],[],평균,[],2008,09/23,"1,200"
180,[],[],평균,[],2008,09/24,"1,200"
181,[],[],평균,[],2008,09/25,"1,200"
182,[],[],평균,[],2008,09/26,"1,200"
183,[],[],평균,[],2008,09/29,"1,200"
184,[],[],평균,[],2008,09/30,"1,200"
185,[],[],평균,[],2008,10/01,"1,200"
186,[],[],평균,[],2008,10/02,"1,200"
187,[],[],평균,[],2008,10/06,"1,200"
188,[],[],평균,[],2008,10/07,"1,200"
189,[],[],평균,[],2008,10/08,"1,200"
190,[],[],평균,[],2008,10/09,"1,200"
191,[],[],평균,[],2008,10/10,"1,200"
192,[],[],평균,[],2008,10/13,"1,200"
193,[],[],평균,[],2008,10/14,"1,200"
194,[],[],평균,[],2008,10/15,"1,200"
195,[],[],평균,[],2008,10/16,"1,200"
196,[],[],평균,[],2008,10/17,"1,200"
197,[],[],평균,[],2008,10/20,"1,200"
198,[],[],평균,[],2008,10/21,"1,200"
199,[],[],평균,[],2008,10/22,"1,200"
200,[],[],평균,[],2008,10/23,"1,200"
201,[],[],평균,[],2008,10/24,"1,200"
202,[],[],평균,[],2008,10/27,"1,200"
203,[],[],평균,[],2008,10/28,"1,200"
204,[],[],평균,[],2008,10/29,"1,200"
205,[],[],평균,[],2008,10/30,"1,200"
206,[],[],평균,[],2008,10/31,"1,200"
207,[],[],평균,[],2008,11/03,"1,200"
208,[],[],평균,[],2008,11/04,"1,200"
209,[],[],평균,[],2008,11/05,"1,200"
210,[],[],평균,[],2008,11/06,"1,200"
211,[],[],평균,[],2008,11/07,"1,200"
212,[],[],평균,[],2008,11/10,"1,200"
213,[],[],평균,[],2008,11/11,"1,300"
214,[],[],평균,[],2008,11/12,"1,300"
215,[],[],평균,[],2008,11/13,"1,300"
216,[],[],평균,[],2008,11/14,"1,300"
217,[],[],평균,[],2008,11/17,"1,300"
218,[],[],평균,[],2008,11/18,"1,300"
219,[],[],평균,[],2008,11/19,"1,300"
220,[],[],평균,[],2008,11/20,"1,300"
221,[],[],평균,[],2008,11/21,"1,300"
222,[],[],평균,[],2008,11/24,"1,300"
223,[],[],평균,[],2008,11/25,"1,300"
224,[],[],평균,[],2008,11/26,"1,300"
225,[],[],평균,[],2008,11/27,"1,300"
226,[],[],평균,[],2008,11/28,"1,300"
227,[],[],평균,[],2008,12/02,"1,400"
228,[],[],평균,[],2008,12/03,"1,400"
229,[],[],평균,[],2008,12/04,"1,400"
230,[],[],평균,[],2008,12/05,"1,400"
231,[],[],평균,[],2008,12/08,"1,400"
232,[],[],평균,[],2008,12/09,"1,400"
233,[],[],평균,[],2008,12/10,"1,400"
234,[],[],평균,[],2008,12/11,"1,400"
235,[],[],평균,[],2008,12/12,"1,400"
236,[],[],평균,[],2008,12/15,"1,400"
237,[],[],평균,[],2008,12/16,"1,400"
238,[],[],평균,[],2008,12/17,"1,400"
239,[],[],평균,[],2008,12/18,"1,400"
240,[],[],평균,[],2008,12/19,"1,400"
241,[],[],평균,[],2008,12/22,"1,400"
242,[],[],평균,[],2008,12/23,"1,400"
243,[],[],평균,[],2008,12/24,"1,400"
244,[],[],평균,[],2008,12/26,"1,400"
245,[],[],평균,[],2008,12/29,"1,400"
246,[],[],평균,[],2008,12/30,"1,400"
247,[],[],평균,[],2008,12/31,"1,400"
248,[],[],평균,[],2009,01/02,"1,400"
249,[],[],평균,[],2009,01/05,"1,400"
250,[],[],평균,[],2009,01/06,"1,400"
251,[],[],평균,[],2009,01/07,"1,400"
252,[],[],평균,[],2009,01/08,"1,400"
253,[],[],평균,[],2009,01/09,"1,400"
254,[],[],평균,[],2009,01/12,"1,400"
255,[],[],평균,[],2009,01/13,"1,400"
256,[],[],평균,[],2009,01/14,"1,400"
257,[],[],평균,[],2009,01/15,"1,400"
258,[],[],평균,[],2009,01/16,"1,400"
259,[],[],평균,[],2009,01/19,"1,400"
260,[],[],평균,[],2009,01/20,"1,400"
261,[],[],평균,[],2009,01/21,"1,400"
262,[],[],평균,[],2009,01/22,"1,400"
263,[],[],평균,[],2009,01/23,"1,400"
264,[],[],평균,[],2009,01/28,"1,400"
265,[],[],평균,[],2009,01/29,"1,400"
266,[],[],평균,[],2009,01/30,"1,400"
267,[],[],평균,[],2009,02/02,"1,400"
268,[],[],평균,[],2009,02/03,"1,400"
269,[],[],평균,[],2009,02/04,"1,400"
270,[],[],평균,[],2009,02/05,"1,500"
271,[],[],평균,[],2009,02/06,"1,500"
272,[],[],평균,[],2009,02/09,"1,500"
273,[],[],평균,[],2009,02/10,"1,500"
274,[],[],평균,[],2009,02/11,"1,500"
275,[],[],평균,[],2009,02/12,"1,500"
276,[],[],평균,[],2009,02/13,"1,500"
277,[],[],평균,[],2009,02/16,"1,500"
278,[],[],평균,[],2009,02/17,"1,500"
279,[],[],평균,[],2009,02/18,"1,700"
280,[],[],평균,[],2009,02/19,"1,700"
281,[],[],평균,[],2009,02/20,"1,700"
282,[],[],평균,[],2009,02/23,"1,700"
283,[],[],평균,[],2009,02/24,"1,500"
284,[],[],평균,[],2009,02/25,"1,500"
285,[],[],평균,[],2009,02/26,"1,500"
286,[],[],평균,[],2009,02/27,"1,500"
287,[],[],평균,[],2009,03/02,"1,500"
288,[],[],평균,[],2009,03/03,"1,500"
289,[],[],평균,[],2009,03/04,"1,500"
290,[],[],평균,[],2009,03/05,"1,500"
291,[],[],평균,[],2009,03/06,"1,700"
292,[],[],평균,[],2009,03/09,"1,700"
293,[],[],평균,[],2009,03/10,"1,700"
294,[],[],평균,[],2009,03/11,"1,700"
295,[],[],평균,[],2009,03/12,"1,700"
296,[],[],평균,[],2009,03/13,"1,700"
297,[],[],평균,[],2009,03/16,"1,700"
298,[],[],평균,[],2009,03/17,"1,700"
299,[],[],평균,[],2009,03/18,"1,500"
300,[],[],평균,[],2009,03/19,"1,500"
301,[],[],평균,[],2009,03/20,"1,500"
302,[],[],평균,[],2009,03/23,"1,500"
303,[],[],평균,[],2009,03/24,"1,400"
304,[],[],평균,[],2009,03/25,"1,400"
305,[],[],평균,[],2009,03/26,"1,400"
306,[],[],평균,[],2009,03/27,"1,400"
307,[],[],평균,[],2009,03/30,"1,400"
308,[],[],평균,[],2009,03/31,"1,200"
309,[],[],평균,[],2009,04/01,"1,200"
310,[],[],평균,[],2009,04/02,"1,200"
311,[],[],평균,[],2009,04/03,"1,200"
312,[],[],평균,[],2009,04/06,"1,200"
