,itemname,kindname,countyname,marketname,yyyy,regday,price
0,[],[],평균,[],2008,01/02,750
1,[],[],평균,[],2008,01/03,750
2,[],[],평균,[],2008,01/04,750
3,[],[],평균,[],2008,01/07,750
4,[],[],평균,[],2008,01/08,750
5,[],[],평균,[],2008,01/09,750
6,[],[],평균,[],2008,01/10,750
7,[],[],평균,[],2008,01/11,750
8,[],[],평균,[],2008,01/14,750
9,[],[],평균,[],2008,01/15,750
10,[],[],평균,[],2008,01/16,750
11,[],[],평균,[],2008,01/17,750
12,[],[],평균,[],2008,01/18,750
13,[],[],평균,[],2008,01/21,750
14,[],[],평균,[],2008,01/22,750
15,[],[],평균,[],2008,01/23,750
16,[],[],평균,[],2008,01/24,750
17,[],[],평균,[],2008,01/25,750
18,[],[],평균,[],2008,01/28,750
19,[],[],평균,[],2008,01/29,750
20,[],[],평균,[],2008,01/30,750
21,[],[],평균,[],2008,01/31,750
22,[],[],평균,[],2008,02/01,750
23,[],[],평균,[],2008,02/04,750
24,[],[],평균,[],2008,02/05,750
25,[],[],평균,[],2008,02/11,750
26,[],[],평균,[],2008,02/12,750
27,[],[],평균,[],2008,02/13,750
28,[],[],평균,[],2008,02/14,750
29,[],[],평균,[],2008,02/15,750
30,[],[],평균,[],2008,02/18,750
31,[],[],평균,[],2008,02/19,750
32,[],[],평균,[],2008,02/20,750
33,[],[],평균,[],2008,02/21,750
34,[],[],평균,[],2008,02/22,750
35,[],[],평균,[],2008,02/25,750
36,[],[],평균,[],2008,02/26,750
37,[],[],평균,[],2008,02/27,750
38,[],[],평균,[],2008,02/28,750
39,[],[],평균,[],2008,02/29,750
40,[],[],평균,[],2008,03/03,750
41,[],[],평균,[],2008,03/04,750
42,[],[],평균,[],2008,03/05,750
43,[],[],평균,[],2008,03/06,750
44,[],[],평균,[],2008,03/07,750
45,[],[],평균,[],2008,03/10,750
46,[],[],평균,[],2008,03/11,750
47,[],[],평균,[],2008,03/12,750
48,[],[],평균,[],2008,03/13,750
49,[],[],평균,[],2008,03/14,750
50,[],[],평균,[],2008,03/17,750
51,[],[],평균,[],2008,03/18,750
52,[],[],평균,[],2008,03/19,750
53,[],[],평균,[],2008,03/20,750
54,[],[],평균,[],2008,03/21,750
55,[],[],평균,[],2008,03/24,750
56,[],[],평균,[],2008,03/25,750
57,[],[],평균,[],2008,03/26,750
58,[],[],평균,[],2008,03/27,750
59,[],[],평균,[],2008,03/28,750
60,[],[],평균,[],2008,03/31,750
61,[],[],평균,[],2008,04/01,750
62,[],[],평균,[],2008,04/02,750
63,[],[],평균,[],2008,04/03,900
64,[],[],평균,[],2008,04/04,"1,000"
65,[],[],평균,[],2008,04/07,"1,000"
66,[],[],평균,[],2008,04/08,"1,000"
67,[],[],평균,[],2008,04/10,"1,000"
68,[],[],평균,[],2008,04/11,"1,000"
69,[],[],평균,[],2008,04/14,"1,000"
70,[],[],평균,[],2008,04/15,"1,000"
71,[],[],평균,[],2008,04/16,"1,000"
72,[],[],평균,[],2008,04/17,"1,000"
73,[],[],평균,[],2008,04/18,"1,000"
74,[],[],평균,[],2008,04/21,"1,000"
75,[],[],평균,[],2008,04/22,"1,000"
76,[],[],평균,[],2008,04/23,"1,000"
77,[],[],평균,[],2008,04/24,"1,000"
78,[],[],평균,[],2008,04/25,"1,000"
79,[],[],평균,[],2008,05/02,"1,000"
80,[],[],평균,[],2008,05/06,"1,000"
81,[],[],평균,[],2008,05/07,900
82,[],[],평균,[],2008,05/08,900
83,[],[],평균,[],2008,05/09,900
84,[],[],평균,[],2008,05/13,900
85,[],[],평균,[],2008,05/14,900
86,[],[],평균,[],2008,05/15,900
87,[],[],평균,[],2008,05/16,900
88,[],[],평균,[],2008,05/19,900
89,[],[],평균,[],2008,05/20,900
90,[],[],평균,[],2008,05/21,900
91,[],[],평균,[],2008,05/22,900
92,[],[],평균,[],2008,05/23,900
93,[],[],평균,[],2008,05/26,900
94,[],[],평균,[],2008,05/27,900
95,[],[],평균,[],2008,05/28,900
96,[],[],평균,[],2008,05/29,900
97,[],[],평균,[],2008,05/30,900
98,[],[],평균,[],2008,06/02,900
99,[],[],평균,[],2008,06/03,900
100,[],[],평균,[],2008,06/04,900
101,[],[],평균,[],2008,06/05,900
102,[],[],평균,[],2008,06/09,900
103,[],[],평균,[],2008,06/10,900
104,[],[],평균,[],2008,06/11,900
105,[],[],평균,[],2008,06/12,900
106,[],[],평균,[],2008,06/13,900
107,[],[],평균,[],2008,06/16,900
108,[],[],평균,[],2008,06/17,900
109,[],[],평균,[],2008,06/18,900
110,[],[],평균,[],2008,06/19,900
111,[],[],평균,[],2008,06/20,900
112,[],[],평균,[],2008,06/23,900
113,[],[],평균,[],2008,06/24,900
114,[],[],평균,[],2008,06/25,900
115,[],[],평균,[],2008,06/26,900
116,[],[],평균,[],2008,06/27,900
117,[],[],평균,[],2008,06/30,900
118,[],[],평균,[],2008,07/01,900
119,[],[],평균,[],2008,07/02,900
120,[],[],평균,[],2008,07/03,900
121,[],[],평균,[],2008,07/04,900
122,[],[],평균,[],2008,07/07,900
123,[],[],평균,[],2008,07/08,900
124,[],[],평균,[],2008,07/09,900
125,[],[],평균,[],2008,07/10,900
126,[],[],평균,[],2008,07/11,900
127,[],[],평균,[],2008,07/14,900
128,[],[],평균,[],2008,07/15,"1,000"
129,[],[],평균,[],2008,07/16,"1,000"
130,[],[],평균,[],2008,07/17,"1,000"
131,[],[],평균,[],2008,07/18,"1,000"
132,[],[],평균,[],2008,07/21,"1,000"
133,[],[],평균,[],2008,07/22,"1,000"
134,[],[],평균,[],2008,07/23,"1,000"
135,[],[],평균,[],2008,07/24,"1,000"
136,[],[],평균,[],2008,07/25,"1,000"
137,[],[],평균,[],2008,07/28,"1,000"
138,[],[],평균,[],2008,07/29,"1,000"
139,[],[],평균,[],2008,07/30,"1,000"
140,[],[],평균,[],2008,07/31,"1,000"
141,[],[],평균,[],2008,08/01,"1,000"
142,[],[],평균,[],2008,08/04,"1,000"
143,[],[],평균,[],2008,08/05,"1,000"
144,[],[],평균,[],2008,08/06,"1,000"
145,[],[],평균,[],2008,08/07,"1,000"
146,[],[],평균,[],2008,08/08,"1,000"
147,[],[],평균,[],2008,08/11,"1,000"
148,[],[],평균,[],2008,08/12,"1,000"
149,[],[],평균,[],2008,08/13,"1,000"
150,[],[],평균,[],2008,08/14,"1,000"
151,[],[],평균,[],2008,08/18,"1,000"
152,[],[],평균,[],2008,08/19,"1,000"
153,[],[],평균,[],2008,08/20,"1,000"
154,[],[],평균,[],2008,08/21,"1,000"
155,[],[],평균,[],2008,08/22,"1,000"
156,[],[],평균,[],2008,08/25,"1,000"
157,[],[],평균,[],2008,08/26,"1,000"
158,[],[],평균,[],2008,08/27,"1,000"
159,[],[],평균,[],2008,08/28,"1,000"
160,[],[],평균,[],2008,08/29,"1,000"
161,[],[],평균,[],2008,09/01,"1,000"
162,[],[],평균,[],2008,09/02,"1,000"
163,[],[],평균,[],2008,09/03,"1,000"
164,[],[],평균,[],2008,09/04,"1,000"
165,[],[],평균,[],2008,09/05,"1,000"
166,[],[],평균,[],2008,09/08,"1,000"
167,[],[],평균,[],2008,09/09,"1,000"
168,[],[],평균,[],2008,09/10,"1,000"
169,[],[],평균,[],2008,09/11,"1,000"
170,[],[],평균,[],2008,09/12,"1,000"
171,[],[],평균,[],2008,09/16,"1,000"
172,[],[],평균,[],2008,09/17,"1,000"
173,[],[],평균,[],2008,09/18,"1,000"
174,[],[],평균,[],2008,09/19,"1,000"
175,[],[],평균,[],2008,09/22,"1,000"
176,[],[],평균,[],2008,09/23,"1,000"
177,[],[],평균,[],2008,09/24,"1,000"
178,[],[],평균,[],2008,09/25,"1,000"
179,[],[],평균,[],2008,09/26,"1,000"
180,[],[],평균,[],2008,09/29,"1,000"
181,[],[],평균,[],2008,09/30,"1,000"
182,[],[],평균,[],2008,10/01,"1,000"
183,[],[],평균,[],2008,10/02,"1,000"
184,[],[],평균,[],2008,10/06,"1,000"
185,[],[],평균,[],2008,10/07,"1,000"
186,[],[],평균,[],2008,10/08,"1,000"
187,[],[],평균,[],2008,10/09,"1,000"
188,[],[],평균,[],2008,10/10,"1,000"
189,[],[],평균,[],2008,10/13,"1,000"
190,[],[],평균,[],2008,10/14,"1,000"
191,[],[],평균,[],2008,10/15,"1,200"
192,[],[],평균,[],2008,10/16,"1,200"
193,[],[],평균,[],2008,10/17,"1,200"
194,[],[],평균,[],2008,10/20,"1,200"
195,[],[],평균,[],2008,10/21,"1,300"
196,[],[],평균,[],2008,10/22,"1,300"
197,[],[],평균,[],2008,10/23,"1,300"
198,[],[],평균,[],2008,10/24,"1,300"
199,[],[],평균,[],2008,10/27,"1,300"
200,[],[],평균,[],2008,10/28,"1,300"
201,[],[],평균,[],2008,10/29,"1,300"
202,[],[],평균,[],2008,10/30,"1,300"
203,[],[],평균,[],2008,10/31,"1,300"
204,[],[],평균,[],2008,11/03,"1,300"
205,[],[],평균,[],2008,11/04,"1,300"
206,[],[],평균,[],2008,11/05,"1,300"
207,[],[],평균,[],2008,11/06,"1,300"
208,[],[],평균,[],2008,11/07,"1,300"
209,[],[],평균,[],2008,11/10,"1,300"
210,[],[],평균,[],2008,11/11,"1,400"
211,[],[],평균,[],2008,11/12,"1,400"
212,[],[],평균,[],2008,11/13,"1,400"
