,itemname,kindname,countyname,marketname,yyyy,regday,price
0,[],[],평균,[],2012,01/02,600
1,[],[],평균,[],2012,01/03,600
2,[],[],평균,[],2012,01/04,600
3,[],[],평균,[],2012,01/05,600
4,[],[],평균,[],2012,01/06,600
5,[],[],평균,[],2012,01/09,600
6,[],[],평균,[],2012,01/10,600
7,[],[],평균,[],2012,01/11,600
8,[],[],평균,[],2012,01/12,600
9,[],[],평균,[],2012,01/13,600
10,[],[],평균,[],2012,01/16,600
11,[],[],평균,[],2012,01/17,600
12,[],[],평균,[],2012,01/18,600
13,[],[],평균,[],2012,01/19,600
14,[],[],평균,[],2012,01/20,600
15,[],[],평균,[],2012,01/25,600
16,[],[],평균,[],2012,01/26,600
17,[],[],평균,[],2012,01/27,600
18,[],[],평균,[],2012,01/30,600
19,[],[],평균,[],2012,01/31,600
20,[],[],평균,[],2012,02/01,600
21,[],[],평균,[],2012,02/02,600
22,[],[],평균,[],2012,02/03,600
23,[],[],평균,[],2012,02/06,600
24,[],[],평균,[],2012,02/07,600
25,[],[],평균,[],2012,02/08,600
26,[],[],평균,[],2012,02/09,600
27,[],[],평균,[],2012,02/10,600
28,[],[],평균,[],2012,02/13,600
29,[],[],평균,[],2012,02/14,600
30,[],[],평균,[],2012,02/15,600
31,[],[],평균,[],2012,02/16,600
32,[],[],평균,[],2012,02/17,600
33,[],[],평균,[],2012,02/20,600
34,[],[],평균,[],2012,02/21,600
35,[],[],평균,[],2012,02/22,600
36,[],[],평균,[],2012,02/23,600
37,[],[],평균,[],2012,02/24,600
38,[],[],평균,[],2012,02/27,550
39,[],[],평균,[],2012,02/28,550
40,[],[],평균,[],2012,02/29,550
41,[],[],평균,[],2012,03/02,550
42,[],[],평균,[],2012,03/05,550
43,[],[],평균,[],2012,03/06,550
44,[],[],평균,[],2012,03/07,550
45,[],[],평균,[],2012,03/08,550
46,[],[],평균,[],2012,03/09,550
47,[],[],평균,[],2012,03/12,550
48,[],[],평균,[],2012,03/13,550
49,[],[],평균,[],2012,03/14,550
50,[],[],평균,[],2012,03/15,550
51,[],[],평균,[],2012,03/16,550
52,[],[],평균,[],2012,03/19,550
53,[],[],평균,[],2012,03/20,550
54,[],[],평균,[],2012,03/21,550
55,[],[],평균,[],2012,03/22,500
56,[],[],평균,[],2012,03/23,500
57,[],[],평균,[],2012,03/26,500
58,[],[],평균,[],2012,03/27,450
59,[],[],평균,[],2012,03/28,450
60,[],[],평균,[],2012,03/29,450
61,[],[],평균,[],2012,03/30,450
62,[],[],평균,[],2012,04/02,450
63,[],[],평균,[],2012,04/03,450
64,[],[],평균,[],2012,04/04,450
65,[],[],평균,[],2012,04/05,450
66,[],[],평균,[],2012,04/06,450
67,[],[],평균,[],2012,04/09,450
68,[],[],평균,[],2012,04/10,450
69,[],[],평균,[],2012,04/12,450
70,[],[],평균,[],2012,04/13,450
71,[],[],평균,[],2012,04/16,450
72,[],[],평균,[],2012,04/17,450
73,[],[],평균,[],2012,04/18,450
74,[],[],평균,[],2012,04/19,450
75,[],[],평균,[],2012,04/20,450
76,[],[],평균,[],2012,04/23,450
77,[],[],평균,[],2012,04/24,450
78,[],[],평균,[],2012,04/25,450
79,[],[],평균,[],2012,04/26,450
80,[],[],평균,[],2012,04/27,450
81,[],[],평균,[],2012,04/30,450
82,[],[],평균,[],2012,05/02,700
83,[],[],평균,[],2012,05/03,700
84,[],[],평균,[],2012,05/04,750
85,[],[],평균,[],2012,05/07,700
86,[],[],평균,[],2012,05/08,700
87,[],[],평균,[],2012,05/09,700
88,[],[],평균,[],2012,05/10,600
89,[],[],평균,[],2012,05/11,600
90,[],[],평균,[],2012,05/14,600
91,[],[],평균,[],2012,05/15,600
92,[],[],평균,[],2012,05/16,600
93,[],[],평균,[],2012,05/17,600
94,[],[],평균,[],2012,05/18,600
95,[],[],평균,[],2012,05/21,600
96,[],[],평균,[],2012,05/22,600
97,[],[],평균,[],2012,05/23,600
98,[],[],평균,[],2012,05/24,650
99,[],[],평균,[],2012,05/25,650
100,[],[],평균,[],2012,05/29,700
101,[],[],평균,[],2012,05/30,750
102,[],[],평균,[],2012,05/31,750
103,[],[],평균,[],2012,06/01,750
104,[],[],평균,[],2012,06/04,800
105,[],[],평균,[],2012,06/05,800
106,[],[],평균,[],2012,06/07,800
107,[],[],평균,[],2012,06/08,800
108,[],[],평균,[],2012,06/11,800
109,[],[],평균,[],2012,06/12,700
110,[],[],평균,[],2012,06/13,700
111,[],[],평균,[],2012,06/14,700
112,[],[],평균,[],2012,06/15,700
113,[],[],평균,[],2012,06/18,700
114,[],[],평균,[],2012,06/19,700
115,[],[],평균,[],2012,06/20,750
116,[],[],평균,[],2012,06/21,750
117,[],[],평균,[],2012,06/22,750
118,[],[],평균,[],2012,06/25,750
119,[],[],평균,[],2012,06/26,750
