,itemname,kindname,countyname,marketname,yyyy,regday,price
0,[],[],평균,[],2008,01/02,450
1,[],[],평균,[],2008,01/03,450
2,[],[],평균,[],2008,01/04,450
3,[],[],평균,[],2008,01/07,450
4,[],[],평균,[],2008,01/08,450
5,[],[],평균,[],2008,01/09,450
6,[],[],평균,[],2008,01/10,450
7,[],[],평균,[],2008,01/11,450
8,[],[],평균,[],2008,01/14,450
9,[],[],평균,[],2008,01/15,450
10,[],[],평균,[],2008,01/16,450
11,[],[],평균,[],2008,01/17,450
12,[],[],평균,[],2008,01/18,450
13,[],[],평균,[],2008,01/21,450
14,[],[],평균,[],2008,01/22,450
15,[],[],평균,[],2008,01/23,450
16,[],[],평균,[],2008,01/24,450
17,[],[],평균,[],2008,01/25,450
18,[],[],평균,[],2008,01/28,450
19,[],[],평균,[],2008,01/29,450
20,[],[],평균,[],2008,01/30,450
21,[],[],평균,[],2008,01/31,450
22,[],[],평균,[],2008,02/01,450
23,[],[],평균,[],2008,02/04,450
24,[],[],평균,[],2008,02/05,450
25,[],[],평균,[],2008,02/11,450
26,[],[],평균,[],2008,02/12,450
27,[],[],평균,[],2008,02/13,450
28,[],[],평균,[],2008,02/14,450
29,[],[],평균,[],2008,02/15,450
30,[],[],평균,[],2008,02/18,450
31,[],[],평균,[],2008,02/19,450
32,[],[],평균,[],2008,02/20,450
33,[],[],평균,[],2008,02/21,450
34,[],[],평균,[],2008,02/22,450
35,[],[],평균,[],2008,02/25,450
36,[],[],평균,[],2008,02/26,450
37,[],[],평균,[],2008,02/27,450
38,[],[],평균,[],2008,02/28,450
39,[],[],평균,[],2008,02/29,450
40,[],[],평균,[],2008,03/03,450
41,[],[],평균,[],2008,03/04,450
42,[],[],평균,[],2008,03/05,450
43,[],[],평균,[],2008,03/06,450
44,[],[],평균,[],2008,03/07,450
45,[],[],평균,[],2008,03/10,450
46,[],[],평균,[],2008,03/11,450
47,[],[],평균,[],2008,03/12,450
48,[],[],평균,[],2008,03/13,450
49,[],[],평균,[],2008,03/14,450
50,[],[],평균,[],2008,03/17,450
51,[],[],평균,[],2008,03/18,450
52,[],[],평균,[],2008,03/19,450
53,[],[],평균,[],2008,03/20,450
